,tweet,user,location,label,split
1044,"rt @findcovidleads: oxygen refill service available at various locations in delhi 
contact no.: +91 98991 64012
call them after 11 am.
veri…",nikpitliya,,0,-0.6022886989581988
1045,"rt @mygovindia: #latestupdate: overcoming all hurdles, @railminindia is continuing its journey of bringing relief by delivering liquid medi…",Samirasfc1,,0,0.27700721066970363
1046,rt @bjpmadhukarap: big boost to #oxygen supply in andhra pradesh as #indiannavy team airlifted from #vizag repairs two major oxygen plants…,bvsnBjp,Guntur,0,0.8748862776520405
1047,"#sos tirupathi 
two elderly people need one #icubed and one #oxygen bed in same  hospital
@heromanoj1… https://t.co/nsytpjs9vz",Jay_Nidamanuri,"San Francisco, CA",0,-1.7467183351006377
1048,"rt @itsme_hardik: #pune #oxygen #concentrator

oxygen concentrator available
[5l]

location:- pune
name:-azam
contact no:- 9422026196
reqd:…",imSilent_Soul,,0,-0.5080815712773754
1051,"rt @bombay_poetess: please amplify this for those who need this in #delhi 🙏🏼

#oxygen #oxygencrisis #covidsecondwaveinindia #covid19india #…",Abhishe93573655,,0,-2.4664932273597766
1052,"rt @shivanjalingo: 5 #oxygen beds available ,sardar vallabhbhai  patel covid hospital,
#delhi
contact-7303885606
verified by @shivanjalingo…",alapati3636,"Hyderabad, India",0,0.27705431912672784
1053,"rt @mygovindia: #latestupdate: overcoming all hurdles, @railminindia is continuing its journey of bringing relief by delivering liquid medi…",Narayan19620268,india,0,-0.5081381699306543
1056,"rt @chnvolunteer: #verified &amp; #updated list of helplines offering #covid assistance.
#covidindia #covidhelp #covidaid #chennaivolunteers #c…",SVedanthangal,,0,0.31795156902301225
1057,"rt @kunwarnagendra: he who #plants a #tree plants a #hope 💚💚
#trees #hope #love #oxygen https://t.co/2saj60ufrb",KishorS92083012,,0,-0.4286238900790979
1059,"""we breathe with plants- they exhale oxygen; we inhale oxygen' david crow

#indoorplants #oxygen #mondayquotes… https://t.co/krg5pjhec0",GulmoharLane,,0,0.5044443652250584
1061,"aadhaar otp system started to distribute food grains in fair price shops
https://t.co/wtk2vmrh5p
#newsonline #news… https://t.co/9vlcif3wyc",newsonline_chd,Chandigarh,0,0.1896194517309876
1062,"rt @mygovindia: #latestupdate: overcoming all hurdles, @railminindia is continuing its journey of bringing relief by delivering liquid medi…",Amankr49949000,,0,-0.9030433439318127
1063,"rt @franceinindia: #francestandswithindia | the second shipment of 40 tons of #oxygen, donated by 🇫🇷 @airliquidegroup and filled in #qatar…",numer0zero,India,0,-0.9506026159043701
1064,"rt @abbasansarid1: district  hospital #medical #oxygen plant #ramban nearing completion; 2 more sanctioned for banihal, batote :dc
@dcramba…",BotJammu,,0,-0.30509020569750467
1066,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",GokulChandSha10,,0,-1.0218544475431863
1067,"rt @chnvolunteer: #verified &amp; #updated list of helplines offering #covid assistance.
#covidindia #covidhelp #covidaid #chennaivolunteers #c…",ranjini_2,India,0,2.556071566836214
1069,"rt @bombay_poetess: please amplify this for those who need this in #delhi 🙏🏼

#oxygen #oxygencrisis #covidsecondwaveinindia #covid19india #…",MRITYUDAATA25,,0,1.9526571094198941
1070,"rt @jsplcorporate: 3 tankers carrying 49mt of 𝐋𝐢𝐪𝐮𝐢𝐝 𝐌𝐞𝐝𝐢𝐜𝐚𝐥 𝐎𝐱𝐲𝐠𝐞𝐧 dispatched to vijayawada, andhra pradesh from our #oxygen plant at jspl…",JYOTISAO,RAIGARH,0,-0.1327806449462202
1071,"5 #oxygen beds available, at high land care multispeciality, rz i-48,  main road , palam colony road , raj nagar -… https://t.co/ttrodnrxpe",shivanjalingo,,0,-0.44254272476716316
1072,"rt @rubymis76968957: #verified on 15.05.2021

the new #covidfacility at hyatt regency delhi offering 5 lpm oxygen concentrator per patient…",nesbeth_rani,Jamaica,0,-0.192987914162574
1073,"rt @radiochinarfm: he mentioned about the 250 bed hospital established at rangreth &amp; other initiatives like provision of icu beds, #oxygen…",borse_hiraman,,0,0.6076189702578627
1074,"rt @mygovindia: #latestupdate: overcoming all hurdles, @railminindia is continuing its journey of bringing relief by delivering liquid medi…",Sandhya24248661,"Choolaimedu, Egmore Nungambakkam",0,1.8038200060574459
1076,"rt @bombay_poetess: please amplify this for those who need this in #delhi 🙏🏼

#oxygen #oxygencrisis #covidsecondwaveinindia #covid19india #…",AathreyaSBhat,"San Jose, CA",0,0.10374900990135055
1077,"rt @mygovindia: #latestupdate: overcoming all hurdles, @railminindia is continuing its journey of bringing relief by delivering liquid medi…",Rohankr18,,0,0.7870176119014334
1078,"rt @bikuengr: #covidemergencyindia 
#covidemergency 

ranchi oxygen cylinder refill available.

#verified 
#ranchi #oxygen 
#oxygenrefill
#…",Sivakum86782961,,0,-1.1606505002716767
1079,"rt @harinani_: oxygen cylinder for rent (bza/gun)

advance : 10k
rent per day :700
re filling : 300/cylinder.
masks pipe : 250
transport: 5…",teja_senapathi,,0,-0.8106366116371395
1080,"rt @rubymis76968957: #verified on 15.05.2021

the new #covidfacility at hyatt regency delhi offering 5 lpm oxygen concentrator per patient…",Covid19Help10,,0,-1.2957904210885667
1081,"#verified on 15.05.2021

the new #covidfacility at hyatt regency delhi offering 5 lpm oxygen concentrator per patie… https://t.co/id3ih9iq6z",RubyMis76968957,,0,-0.03300639179934737
1082,"20 #oxygen beds available in
mansaram hospital
8285853737 delhi,
 verified by @shivanjalingo
 at 10.40 am 17.5.2021… https://t.co/trwebytgfl",shivanjalingo,,0,0.2931572601225379
1083,"#covidemergencyindia 
#covidemergency 

ranchi oxygen cylinder refill available.

#verified 
#ranchi #oxygen… https://t.co/6anfdwfgkv",Bikuengr,Kolkata,0,0.7591718083173146
1084,"rt @ga_pansare: charlie hebdo wrote, 33 million deities in india and not even one deity capable of producing #oxygen 

let's unitedly call…",PoornimaBhat11,,0,0.8802301494923825
1085,"rt @kishanreddybjp: to ensure adequate #oxygen supplies for #covid19 patients in #telangana, the 6th #oxygenexpress arrived at sanath nagar…",TheAdamya,"الشارقة, الامارات العربية المت",0,0.7534469880680555
1087,"#transports  of liquid #oxygen  : tn govt deputes 2 officers to bhubaneswar, rourkela

#bhubaneswar #kalinganagar… https://t.co/tt94cajddn",Updatenews360E,"India, Tamil Nadu",0,0.8188233731610816
1089,"my schedule this week 
#thedujinn review 
#oxygen review 
#supermanandlois episode 6 review 
#dreamhorse early scre… https://t.co/xd4q5femkd",moviere09350416,Buffalo NY,0,0.17736208354654454
1090,"rt @mygovindia: #latestupdate: overcoming all hurdles, @railminindia is continuing its journey of bringing relief by delivering liquid medi…",Shivamk58394275,Delhi,0,-1.1116863155870467
1091,"seva kitchen aims to help thousands of people in nagpur, but they can’t do it without your help.
your contribution… https://t.co/o7p9ptpgag",SocialLensHQ,"Prabhadevi, Mumbai",0,0.527657935567994
1092,76.30 mt of #oxygen from #jamnagar to #guntur. #uanow https://t.co/zzhufsdvej,UttarandhraNow,"Vizag, INDIA 🇮🇳",0,0.4193874722544307
1093,"rt @abhyudayjindal: a moment of pride for the entire @jindal_official family as @cmohry inaugurated the 500-bedded, oxygen enabled hospital…",gaurav11june,india,0,-0.9406429149033373
1095,rt @newindianxpress: #covid19 patients on home care should not take #remdesivir medication and they should get admitted at a hospital if th…,lob_mukherjee,Kolkata,0,-0.6647719201827859
1096,"rt @mygovindia: #latestupdate: overcoming all hurdles, @railminindia is continuing its journey of bringing relief by delivering liquid medi…",Ajay66268190,"New Delhi, India",0,-2.3618511058197416
1097,"ranchi oxygen cylinder refill available.
#verified 
#ranchi #oxygen 
#oxygenrefill
#ranchifightscorona
#covid… https://t.co/jcsy5krjoz",2510utkarsh,"Chhindwara, India",0,-0.15960902892504467
1098,"""are we doing enough for the #children?"" melissa fleming interviews yasmin ali haque - ... -… https://t.co/nwi2gbviwn",TheGlobalHerald,,0,0.38330683894971557
1099,"rt @infomubashir: our journey in state starts with #atmagaurav but with in 7 years but we lost it &amp; asking for #vaccine , #medicine , #hosp…",AhmedYaadrakhye,"Hyderabad, India",1,-1.3023649239420143
1100,"seva kitchen aims to help thousands of people in nagpur, but they can’t do it without your help.
your contribution… https://t.co/vir7fahdl2",ToolBoxIndia,"Mumbai, India",0,2.0308869525510893
1101,"rt @bikuengr: #covidemergencyindia 
#covidemergency 

#vishakapatnam #vizag

#plasma , #ambulance and #oxygen services are being provided w…",Priyank09883635,,0,-0.19490901073950626
1103,"rt @livelawindia: #breaking

oxygen concentrators hoarding case: #delhipolice today arrested businessman #navneetkalra, accused in connecti…",NeelamS00697375,,1,0.5207644751672654
1104,"rt @rahulgandhi: india is gasping for #oxygen.

thanks to goi’s incompetency &amp; complacency.",SamaySi47956063,,0,-0.7448369106435715
1105,"rt @kishanreddybjp: to ensure adequate #oxygen supplies for #covid19 patients in #telangana, the 6th #oxygenexpress arrived at sanath nagar…",PradeepRao4BJP,"Hyderabad, India",0,-0.787976868652868
1106,"rt @radiochinarfm: he mentioned about the 250 bed hospital established at rangreth &amp; other initiatives like provision of icu beds, #oxygen…",Dineshk43584304,,0,-0.16246632415437795
1107,"rt @sirishac: it's a struggle to get a #covid test, a struggle to find a #hospital bed, a struggle to get #oxygen, to have access to a #ven…",dheerajnalluri,,1,0.8189675925913927
1109,"rt @mojsdowrrdgr: overcoming all hurdles, railways is continuing its journey of bringing relief by delivering liquid medical #oxygen to var…",SANDEEP42750241,भारत ,0,-1.183431297746821
1111,"rt @mygovindia: #latestupdate: overcoming all hurdles, @railminindia is continuing its journey of bringing relief by delivering liquid medi…",sidharatyadavsf,,0,-0.381388085031062
1112,"rt @bombay_poetess: please amplify this for those who need this in #delhi 🙏🏼

#oxygen #oxygencrisis #covidsecondwaveinindia #covid19india #…",dezmathias,"Bengaluru, India",0,0.4578881288719483
1113,"rt @shivanjalingo: #icu and #oxygen beds both are available 
location - divine multispeciality hospital and cancer center , wazirabad , #de…",DRMMJOSHI1,India,1,0.24998271573960715
1114,"andhra pradesh receives two #oxygenexpress trains with liquid medical oxygen 
#andhrapradesh #guntur #nellore… https://t.co/3edamgvtaq",SakshiPost,"Hyderabad, India",0,-0.5939990452080907
1115,"rt @harinani_: oxygen cylinder for rent (bza/gun)

advance : 10k
rent per day :700
re filling : 300/cylinder.
masks pipe : 250
transport: 5…",nayak_hussain,"Tenali, India",0,-0.3271139454831548
1116,"rt @bombay_poetess: please amplify this for those who need this in #delhi 🙏🏼

#oxygen #oxygencrisis #covidsecondwaveinindia #covid19india #…",upwasaner,,0,0.4734280807374787
1119,"rt @arunsekhar30: when you are brainwashed with extremist ideology, you can never see the reality. 
#resignpmmodi 
#resignmodi 
#modiresign…",Bharani17314125,,0,-0.958373245810595
1120,rt @xpressandhra: #oxygencrisis: train with 80 tonnes of #oxygen arrives in #andhrapradesh from #gujarat https://t.co/p229fqjg6d via @newin…,Guru_TNIE,Vijayawada,0,0.5858376407315417
1121,"rt @newsonline_chd: centre highlights to states/uts critical protocols for covid-19 containment &amp; management in peri-urban, rural and triba…",wireless_step,,1,0.3899728460800684
1122,"rt @abhyudayjindal: a moment of pride for the entire @jindal_official family as @cmohry inaugurated the 500-bedded, oxygen enabled hospital…",Jindal_Official,"New Delhi, India",0,0.3136892638322105
1123,"rt @airnews_hyd: rachakonda police station, hyderabad has started a website for plasma donation, oxygen cylinder bank for covid patients. #…",vishwa_samvad,Delhi,0,1.3612109498446023
1124,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",iyctripura,"Tripura, India",0,-1.1997517357253853
1125,"centre highlights to states/uts critical protocols for covid-19 containment &amp; management in peri-urban, rural and t… https://t.co/nrpxyltmeq",newsonline_chd,Chandigarh,1,-1.2230370334491574
1126,"rt @radiochinar: he mentioned about the 250 bed hospital established at rangreth &amp; other initiatives like provisioning of icu beds, #oxygen…",AshiqHu07063903,,0,0.27257341017097025
1127,"rt @sirishac: it's a struggle to get a #covid test, a struggle to find a #hospital bed, a struggle to get #oxygen, to have access to a #ven…",Covid19Help10,,1,1.6419825482629187
1128,"rt @mojsdowrrdgr: overcoming all hurdles, railways is continuing its journey of bringing relief by delivering liquid medical #oxygen to var…",BaniwalChhaya,,0,-0.2981870330913561
1130,"rt @rhythms22: #navneetkalra exclusive
lawyers tell @republic moving for bail.
kalra wl be produced before cmm,saket court.

delhi court:pr…",bgopu1973,"Mumbai, India",0,-0.6141680970599497
1131,"rt @bombay_poetess: please amplify this for those who need this in #delhi 🙏🏼

#oxygen #oxygencrisis #covidsecondwaveinindia #covid19india #…",Covid19Help10,,0,-1.5086249494087898
1132,"rt @bombay_poetess: please amplify this for those who need this in #delhi 🙏🏼

#oxygen #oxygencrisis #covidsecondwaveinindia #covid19india #…",NinadB_06,,0,0.22934401629866785
1134,"rt @mygovindia: #latestupdate: overcoming all hurdles, @railminindia is continuing its journey of bringing relief by delivering liquid medi…",AskDrShashank,Mumbai,0,1.3414002099442657
1136,"rt @mojsdowrrdgr: overcoming all hurdles, railways is continuing its journey of bringing relief by delivering liquid medical #oxygen to var…",fobcbe,Coimbatore,0,0.3593384662298682
1137,#noida│those in need can simply call and book oxygen cylinders or oxygen concentrators and the same will be deliver… https://t.co/mlopvcdr2t,Outlookindia,"New Delhi, India",0,1.2696720481517678
1138,"#gst is applicable on domestic supplies and commercial import of #vaccines at 5 per cent and on #covid drugs,… https://t.co/u4r5wgz76e",bsindia,India,0,-3.0932235528500147
1141,"rt @livelawindia: #breaking

oxygen concentrators hoarding case: #delhipolice today arrested businessman #navneetkalra, accused in connecti…",answeringlaw,Kerala,1,-0.6957215486829136
1142,"rt @sharma0013: thanks to @mpnaveenjindal sir &amp; jindal family 🙏

we shall overcome! 👍

#indiafightscovid19 #oxygen #oxygenforindia 

@savit…",rbanwala,,0,0.05851239366453087
1143,"new #covidfacility at hyatt regency delhi. #verified on 10.05.2021

they are accepting senior patients with mild sy… https://t.co/bj2pvxhivy",madhvimik,"Noida, India",0,-0.7987975872741429
1144,"rt @ashitgolu: we manufacture portable oxygen cylinders for emergency uses in mumbai and deliver pan india.
📞8850968921
#covidemergency2021…",goalsecom,Worldwide,1,1.4431645015752235
1145,"rt @radiochinarfm: he mentioned about the 250 bed hospital established at rangreth &amp; other initiatives like provision of icu beds, #oxygen…",Salmanb38070022,,0,-1.8168553497026234
1147,"rt @vmbjp: thanks to @railminindia &amp; @piyushgoyal ji for providing kerala with 118 mt of oxygen. 

the first oxygen train to kerala arrived…",vishwa_samvad,Delhi,0,0.7406844241872459
1149,"rt @mojsdowrrdgr: overcoming all hurdles, railways is continuing its journey of bringing relief by delivering liquid medical #oxygen to var…",NPC_INDIA_GOV,"New Delhi, India",0,0.5725968308698237
1150,"rt @radiochinar: he mentioned about the 250 bed hospital established at rangreth &amp; other initiatives like provisioning of icu beds, #oxygen…",Salmanb38070022,,0,1.1044714396468631
1152,"rt @findcovidleads: oxygen beds available in rachi
acms hospital
contact: 9304693712
verified at 9:12 am on may 17
#ranchi #covid19indiahel…",ModiforPMOrg,India,0,0.25942551904506833
1155,"rt @livelawindia: #breaking

oxygen concentrators hoarding case: #delhipolice today arrested businessman #navneetkalra, accused in connecti…",Ritesh76371203,,1,0.9890152830032878
1157,"rt @kishanreddybjp: to ensure adequate #oxygen supplies for #covid19 patients in #telangana, the 6th #oxygenexpress arrived at sanath nagar…",SrimanGuda,Warangal,0,-0.25006203326628756
1158,"rt @incakash: honorable chief minister yogi adityanath only one question to you, 

when there is no lack of #oxygen, why are these ventilat…",RoyalAzam,Shaheen Bagh ,0,-1.183259121124463
1159,"overcoming all hurdles, railways is continuing its journey of bringing relief by delivering liquid medical #oxygen… https://t.co/kkzbjrnlvk",MoJSDoWRRDGR,New Delhi,0,-0.3065928528923658
1160,"a slightly belated weekend watch column this week, both featuring trapped main characters. should you hold your bre… https://t.co/tdbu7romfq",jamwhite,,1,-0.6347263645193966
1163,"rt @jsplcorporate: 3 tankers carrying 49mt of 𝐋𝐢𝐪𝐮𝐢𝐝 𝐌𝐞𝐝𝐢𝐜𝐚𝐥 𝐎𝐱𝐲𝐠𝐞𝐧 dispatched to vijayawada, andhra pradesh from our #oxygen plant at jspl…",JindalPanther,India,0,-1.512965211839421
1164,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",IYCGoa,"Goa, India",0,-0.6122479987200338
1165,"rt @incakash: honorable chief minister yogi adityanath only one question to you, 

when there is no lack of #oxygen, why are these ventilat…",zafarnawabi123,India,0,-2.152782020318817
1166,we launched #oxygen suppliers feature at our app. we request all supplying oxygen to #covid patients pl register at… https://t.co/3t5o50levg,Help4All_intl,"Bengaluru, India.     ",0,-0.4436091863202588
1167,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",BhupendraSidar2,,0,-0.31479705777790656
1168,"rt @3rdcultureme: seeking an ambulance urgently in #ktm 

pls dm me directly #oxygen level significantly dropping",Nayahs_k,"Illam, Nepal",0,-0.11783935425992563
1169,"our journey in state starts with #atmagaurav but with in 7 years but we lost it &amp; asking for #vaccine , #medicine ,… https://t.co/32ovjr8l3b",infomubashir,"Hyderabad, India",1,0.30486107585573974
1170,"9 gadgets that help monitor #oxygen levels, sanitise items and more to fight #covid19 

https://t.co/peaq3uqvxy https://t.co/jefnwjghha",123RahulJha,http://Flow.page/rahuljha,1,0.12624145256936228
1171,"rt @vmbjp: thanks to @railminindia &amp; @piyushgoyal ji for providing kerala with 118 mt of oxygen. 

the first oxygen train to kerala arrived…",RomalSengar,बुंदेलखंड,0,1.644817351479802
1172,"rt @vmbjp: thanks to @railminindia &amp; @piyushgoyal ji for providing kerala with 118 mt of oxygen. 

the first oxygen train to kerala arrived…",Suryakant299,Greenland,0,-1.2689217053828792
1174,a study investigated water samples from 29 sites in #lakevictoria 🇹🇿 to ascertain water 🌊quality and the amount of… https://t.co/euoza7fchc,infoNILE,East and Northeast Africa,0,-0.1267941282491704
1175,i'm watching #oxygen (2021) https://t.co/xm7yjgwtxz #trakt,andreidur7,"Bogotá, D.C., Colombia",0,0.30914159090012133
1177,"rt @pradeep74399453: my friend is trying from morning, still couldn't get. please help in anyway possible.
#hyderabad #covidhelp #plasmareq…",plasmabot2,,1,-0.12947723145562975
1178,"rt @airnews_hyd: rachakonda police station, hyderabad has started a website for plasma donation, oxygen cylinder bank for covid patients. #…",plasmabot2,,0,0.5869314177383416
1180,"rt @news18dotcom: #breaking | owner of delhi’s khan chacha restaurant, #navneetkalra, who is accused of black marketing #oxygen concentrato…",KantakKantak,,1,1.3208586195021352
1182,"rt @aapka_neighbour: russia ne #sputnik di
us ne #oxygen di
europe ne #medicine #equipment
uk ne #concentrator #ventilator
australia ne #pp…",shalinijain03,"New Delhi, India 🇮🇳 ",0,-0.8319122944653545
1183,"rt @mojsdowrrdgr: #latestupdate: overcoming all hurdles, railways is continuing its journey of bringing relief by delivering liquid medical…",EastCoastRail,Bhubaneswar,0,-0.6738122018424895
1184,"rt @sharma0013: thanks to @mpnaveenjindal sir &amp; jindal family 🙏

we shall overcome! 👍

#indiafightscovid19 #oxygen #oxygenforindia 

@savit…",HariomAggarwal6,,0,0.5847516728317594
1185,"rt @sharma0013: thanks to @mpnaveenjindal sir &amp; jindal family 🙏

we shall overcome! 👍

#indiafightscovid19 #oxygen #oxygenforindia 

@savit…",shashirajjj,Kurkshetra,0,0.021256470210829895
1186,"rt @vmbjp: thanks to @railminindia &amp; @piyushgoyal ji for providing kerala with 118 mt of oxygen. 

the first oxygen train to kerala arrived…",vijai63,India,0,0.9694227334720605
1188,"rt @asimkhantweets: good news amid the ongoing onslaught of #covid19pandemic.

two #oxygen generation plants made fully functional in kupwa…",yadav_gjanand,,0,-0.9042243039009471
1189,"rt @asimkhantweets: this is heart wrenching 💔

wife trying to give #oxygen through her mouth to her #covid19 postive husband while taking h…",yadav_gjanand,,0,-0.9612189044122843
1190,"rt @asimkhantweets: a transporter pyare khan from nagpur, has spent rs 85 lakh to make sure 400 metric tonnes of #oxygen reaches government…",yadav_gjanand,,0,-0.42848024849070326
1191,"rt @harendraks_ips: the #oxygen requirements of #delhi audited and saturated now, most of the #oxygentankers brought from hapa,rajkot by #o…",01_djbhatt,(Gujarat)India,0,0.04985700177246195
1192,"@virenderadr 📢 scam alert📢
this number belongs scammers from west bengal/bihar and these people duping innocent peo… https://t.co/kn2zfokoxn",akraj555,"Laxmi Nagar, New Delhi",1,-0.3427677799733493
1193,"#remdesivir  to be made available to public in private hosps from may 18

#covidemergency #mkstalin #oxygen… https://t.co/uvbcb5xkjf",Updatenews360E,"India, Tamil Nadu",0,1.030201504144312
1195,rt @israelbangalore: the #oxygen generator from #israel is up and running at kolar kgf hospital. it is truly our honour to be able to help…,bhavesh_parekh,,0,-1.9333510496080268
1196,"rt @gmsrailway: tamil nadu received its third loaded #oxygen express from tata nagar (psta) siding in jharkhand at inland container depot,…",BureauField,"Dharmapuri, India",0,0.49341451776674794
1197,"rt @shankar_news18: #exclusive visual from ground report on @cnnnews18
@news18india @hindinews18

great work of @dcpsouthdelhi and maidanga…",ambrishpsingh,"New Delhi-Lucknow, India",0,-1.0440611953159826
1199,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",KhanSadik121,India,0,0.3849694065015829
1200,@kapilindia2uk @iil2004 @officeofdkv @covidreliefin @drkumarvishwas @indiacovidres @covidindiaseva @covidnewsbymib… https://t.co/qimq78ypeu,akraj555,"Laxmi Nagar, New Delhi",0,0.7285399200637308
1201,"@virenderadr 📢 scam alert📢
this number belongs scammers from west bengal/bihar and these people duping innocent peo… https://t.co/wyof6kkmdq",akraj555,"Laxmi Nagar, New Delhi",1,0.18084136687773605
1202,"@virenderadr 📢 scam alert📢
this number belongs scammers from west bengal/bihar and these people duping innocent peo… https://t.co/yk11iiqomo",akraj555,"Laxmi Nagar, New Delhi",1,-0.08520296697559225
1203,"india got 13.5k oxygen cylinders, 5.3l remdesivir as global aid: gov

#oxygen #remdesivir #indiafightscovid19 #india",banerjee_khush,,0,-0.8725338031197036
1205,"rt @findcovidleads: oxygen beds available in rachi
acms hospital
contact: 9304693712
verified at 9:12 am on may 17
#ranchi #covid19indiahel…",_hardie__,♡MSD⁷♡⡱,0,-1.4616386794417269
1207,"rt @anupamrajsingh2: 2.15 lkh #trees ,mostly endemic and medicinal, to be chopped in draught prone bundelkhand. wildlife losses- huge. 5.59…",tanmay_shinde99,,1,0.8200292521598052
1208,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",NsuiGaurav,"Dongargaon, India",0,0.4061632766278247
1210,"@virenderadr 📢 scam alert📢
this number belongs scammers from west bengal/bihar and these people duping innocent peo… https://t.co/dz8hhbtczi",akraj555,"Laxmi Nagar, New Delhi",1,0.06801792449822013
1212,"district  hospital #medical #oxygen plant #ramban nearing completion; 2 more sanctioned for banihal, batote :dc… https://t.co/5rmzukpxxe",AbbasAnsariD1,DoDa,0,-0.002883047428432428
1213,@harishkhuranna @raghav_chadha @delhijalboard that is main reason why #oxygen level very less in people of #delhi a… https://t.co/n9w7a6bb6k,pankajtripathy2,,0,2.3296111919760043
1214,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",Brijesh93565743,"शेखपुरा, भारत",0,0.24807309656499096
1215,dr devi prasad shetty says govt moved heaven and earth for oxygen supply. no govt can manage these astronomical num… https://t.co/xne7jguvoa,JVNAIDU,Ganavaram AP,0,-0.058449875807900405
1216,"@virenderadr 📢 scam alert📢
this number belongs scammers from west bengal/bihar and these people duping innocent peo… https://t.co/rvvmsfsi8r",akraj555,"Laxmi Nagar, New Delhi",1,-0.9830837223391015
1218,"@virenderadr 📢 scam alert📢
this number belongs scammers from west bengal/bihar and these people duping innocent peo… https://t.co/bwqlhlizhs",akraj555,"Laxmi Nagar, New Delhi",1,-0.8748940600885239
1219,"@virenderadr 📢 scam alert📢
this number belongs scammers from west bengal/bihar and these people duping innocent peo… https://t.co/jhq9st4c8f",akraj555,"Laxmi Nagar, New Delhi",1,1.0804218630727043
1221,"@ciplaprivateli6 📢 scam alert📢
this number belongs scammers from west bengal/bihar and these people duping innocent… https://t.co/yfwkbj9pv6",akraj555,"Laxmi Nagar, New Delhi",1,0.36095060387518685
1222,rt @aiadmkofficial: honourable leader of opposition thiru. @epstamilnadu writes to honourable prime minister thiru. @narendramodi requestin…,durai_dharshan,Mugalivakkam,0,0.39613140616845116
1223,"rt @avii_pawar36: the game of death is going on in every village of the country.
modi government fails to deal with epidemic. #resignpmmodi…",Bharani17314125,,1,0.40350138209964503
1224,"#latestupdate: overcoming all hurdles, railways is continuing its journey of bringing relief by delivering liquid m… https://t.co/p1rkwunet6",iShankarLalwani,"Indore, India",0,-1.2861669651257068
1225,"@sarswatshyam 📢 scam alert📢
this number belongs scammers from west bengal/bihar and these people duping innocent pe… https://t.co/pog9z7emnn",akraj555,"Laxmi Nagar, New Delhi",1,0.6561218109972715
1226,"rachakonda police station, hyderabad has started a website for plasma donation, oxygen cylinder bank for covid pati… https://t.co/uvbiaclh3x",airnews_hyd,"Hyderabad, India",0,-2.703663543254544
1228,"thanks to @mpnaveenjindal sir &amp; jindal family 🙏

we shall overcome! 👍

#indiafightscovid19 #oxygen #oxygenforindia… https://t.co/hhdoe1qdp3",Sharma0013,"Shahabad, Haryana",0,0.7254201505432911
1230,"instead of ordering all large hospitals to install new #oxygen plants (costly and inefficient), gov can support exi… https://t.co/r0eloltto2",ShrRashesh,"Jakarta Pusat, DKI Jakarta",0,-1.5617641101186648
1231,"#latestupdate: overcoming all hurdles, railways is continuing its journey of bringing relief by delivering liquid m… https://t.co/htmcq5r90v",MoJSDoWRRDGR,New Delhi,0,-1.0590094609500793
1232,"e-commerce giant is helping airlift the devices; first batch of 1,000 has already landed

@peerzadaabrar reports… https://t.co/oncrzzkctp",bsindia,India,0,0.42017481034698084
1233,"rt @aaravseth_: #sunday4securedfuture is back in action.🤝
planted a #treeofhope🌳 to surpass this phase from my country &amp; world. 
lets plant…",AaravSeth_,India,0,-1.5897957667806861
1237,"rt @thevineetmittal: a person inhales #oxygen equivalent to 3 cylinders per day.
1 oxygen cylinder refilling cost is rs ~700 which means rs…",Bibekan17513029,,0,-0.0058923160551978705
1238,"#update: delhi police on sunday evening arrested navneet kalra, who is accused of black marketing #oxygen concentra… https://t.co/hupaq6apce",newslaundry,,1,-0.7556486364439471
1239,"#icu and #oxygen beds both are available 
location - divine multispeciality hospital and cancer center , wazirabad… https://t.co/gi6nwkrpl1",shivanjalingo,,1,0.16999465770665573
1240,"rt @amitmason13: 1 filled oxygen cylinder of 40 ltr is available for sale 

contact number: 7503315811

#delhifightscorona #delhi #oxygen #…",ZenDesign10,,0,1.3460468376975638
1241,"rt @logicalindians: the politician, along with his 1000-member team, has been responding to multiple 3sos messages and helping people find…",SwapnilSingh20,"Mumbai, India",0,0.7140641980649917
1243,"rt @kishanreddybjp: to ensure adequate #oxygen supplies for #covid19 patients in #telangana, the 6th #oxygenexpress arrived at sanath nagar…",lakshmi24041992,,0,2.1494356843094864
1245,"rt @3rdcultureme: seeking an ambulance urgently in #ktm 

pls dm me directly #oxygen level significantly dropping",Ajoo_of_Majipa,𝓑𝓪𝓷𝓪𝓷𝓪 𝓡𝓮𝓹𝓾𝓫𝓵𝓲𝓬,0,1.1492777486233459
1246,"drive against drugs: police chiefs asked to identify drug hotspots, top drug smugglers
https://t.co/bpmlnlb9hy… https://t.co/xuireysvab",newsonline_chd,Chandigarh,1,-0.20306099499695254
1247,"rt @kishanreddybjp: to ensure adequate #oxygen supplies for #covid19 patients in #telangana, the 6th #oxygenexpress arrived at sanath nagar…",iamrameshsriram,"Warangal, Telangana",0,-0.9308921671480282
